Energy_Source,Municipality,Month,Day_Type,Hour,Value
Biomass,Agliè,Nov,Weekend,12,0
Biomass,Agliè,Nov,Weekend,13,0
Biomass,Agliè,Nov,Weekend,14,0
Biomass,Agliè,Nov,Weekend,15,0
Biomass,Agliè,Nov,Weekend,16,0
Biomass,Agliè,Nov,Weekend,17,0
Biomass,Agliè,Nov,Weekend,18,0
Biomass,Agliè,Nov,Weekend,19,0
Biomass,Agliè,Nov,Weekend,20,0
Biomass,Agliè,Nov,Weekend,21,0
Biomass,Agliè,Nov,Weekend,22,0
Biomass,Agliè,Nov,Weekend,23,0
Biomass,Agliè,Nov,Weekend,24,0
Biomass,Agliè,Dec,Weekday,1,60.24340357503455
Biomass,Agliè,Dec,Weekday,2,60.24340357503455
Biomass,Agliè,Dec,Weekday,3,60.24340357503455
Biomass,Agliè,Dec,Weekday,4,60.24340357503455
Biomass,Agliè,Dec,Weekday,5,60.24340357503455
Biomass,Agliè,Dec,Weekday,6,60.24340357503455
Biomass,Agliè,Dec,Weekday,7,60.24340357503455
Biomass,Agliè,Dec,Weekday,8,60.24340357503455
Biomass,Agliè,Dec,Weekday,9,60.24340357503455
Biomass,Agliè,Dec,Weekday,10,60.24340357503455
Biomass,Agliè,Dec,Weekday,11,60.24340357503455
Biomass,Agliè,Dec,Weekday,12,60.24340357503455
Biomass,Agliè,Dec,Weekday,13,60.24340357503455
Biomass,Agliè,Dec,Weekday,14,60.24340357503455
Biomass,Agliè,Dec,Weekday,15,60.24340357503455
Biomass,Agliè,Dec,Weekday,16,60.24340357503455
Biomass,Agliè,Dec,Weekday,17,60.24340357503455
Biomass,Agliè,Dec,Weekday,18,60.24340357503455
Biomass,Agliè,Dec,Weekday,19,60.24340357503455
Biomass,Agliè,Dec,Weekday,20,60.24340357503455
Biomass,Agliè,Dec,Weekday,21,60.24340357503455
Biomass,Agliè,Dec,Weekday,22,60.24340357503455
Biomass,Agliè,Dec,Weekday,23,60.24340357503455
Biomass,Agliè,Dec,Weekday,24,60.24340357503455
Biomass,Agliè,Dec,Weekend,1,0
Biomass,Agliè,Dec,Weekend,2,0
Biomass,Agliè,Dec,Weekend,3,0
Biomass,Agliè,Dec,Weekend,4,0
Biomass,Agliè,Dec,Weekend,5,0
Biomass,Agliè,Dec,Weekend,6,0
Biomass,Agliè,Dec,Weekend,7,0
Biomass,Agliè,Dec,Weekend,8,0
Biomass,Agliè,Dec,Weekend,9,0
Biomass,Agliè,Dec,Weekend,10,0
Biomass,Agliè,Dec,Weekend,11,0
Biomass,Agliè,Dec,Weekend,12,0
Biomass,Agliè,Dec,Weekend,13,0
Biomass,Agliè,Dec,Weekend,14,0
Biomass,Agliè,Dec,Weekend,15,0
Biomass,Agliè,Dec,Weekend,16,0
Biomass,Agliè,Dec,Weekend,17,0
Biomass,Agliè,Dec,Weekend,18,0
Biomass,Agliè,Dec,Weekend,19,0
Biomass,Agliè,Dec,Weekend,20,0
Biomass,Agliè,Dec,Weekend,21,0
Biomass,Agliè,Dec,Weekend,22,0
Biomass,Agliè,Dec,Weekend,23,0
Biomass,Agliè,Dec,Weekend,24,0
Biomass,Airasca,Jan,Weekday,1,111.64489450525282
Biomass,Airasca,Jan,Weekday,2,111.64489450525282
Biomass,Airasca,Jan,Weekday,3,111.64489450525282
Biomass,Airasca,Jan,Weekday,4,111.64489450525282
Biomass,Airasca,Jan,Weekday,5,111.64489450525282
Biomass,Airasca,Jan,Weekday,6,111.64489450525282
Biomass,Airasca,Jan,Weekday,7,111.64489450525282
Biomass,Airasca,Jan,Weekday,8,111.64489450525282
Biomass,Airasca,Jan,Weekday,9,111.64489450525282
Biomass,Airasca,Jan,Weekday,10,111.64489450525282
Biomass,Airasca,Jan,Weekday,11,111.64489450525282
Biomass,Airasca,Jan,Weekday,12,111.64489450525282
Biomass,Airasca,Jan,Weekday,13,111.64489450525282
Biomass,Airasca,Jan,Weekday,14,111.64489450525282
Biomass,Airasca,Jan,Weekday,15,111.64489450525282
Biomass,Airasca,Jan,Weekday,16,111.64489450525282
Biomass,Airasca,Jan,Weekday,17,111.64489450525282
Biomass,Airasca,Jan,Weekday,18,111.64489450525282
Biomass,Airasca,Jan,Weekday,19,111.64489450525282
Biomass,Airasca,Jan,Weekday,20,111.64489450525282
Biomass,Airasca,Jan,Weekday,21,111.64489450525282
Biomass,Airasca,Jan,Weekday,22,111.64489450525282
Biomass,Airasca,Jan,Weekday,23,111.64489450525282
Biomass,Airasca,Jan,Weekday,24,111.64489450525282
Biomass,Airasca,Jan,Weekend,1,0
Biomass,Airasca,Jan,Weekend,2,0
Biomass,Airasca,Jan,Weekend,3,0
Biomass,Airasca,Jan,Weekend,4,0
Biomass,Airasca,Jan,Weekend,5,0
Biomass,Airasca,Jan,Weekend,6,0
Biomass,Airasca,Jan,Weekend,7,0
Biomass,Airasca,Jan,Weekend,8,0
Biomass,Airasca,Jan,Weekend,9,0
Biomass,Airasca,Jan,Weekend,10,0
Biomass,Airasca,Jan,Weekend,11,0
Biomass,Airasca,Jan,Weekend,12,0
Biomass,Airasca,Jan,Weekend,13,0
Biomass,Airasca,Jan,Weekend,14,0
Biomass,Airasca,Jan,Weekend,15,0
Biomass,Airasca,Jan,Weekend,16,0
Biomass,Airasca,Jan,Weekend,17,0
Biomass,Airasca,Jan,Weekend,18,0
Biomass,Airasca,Jan,Weekend,19,0
Biomass,Airasca,Jan,Weekend,20,0
Biomass,Airasca,Jan,Weekend,21,0
Biomass,Airasca,Jan,Weekend,22,0
Biomass,Airasca,Jan,Weekend,23,0
Biomass,Airasca,Jan,Weekend,24,0
Biomass,Airasca,Feb,Weekday,1,111.64489450525282
Biomass,Airasca,Feb,Weekday,2,111.64489450525282
Biomass,Airasca,Feb,Weekday,3,111.64489450525282
Biomass,Airasca,Feb,Weekday,4,111.64489450525282
Biomass,Airasca,Feb,Weekday,5,111.64489450525282
Biomass,Airasca,Feb,Weekday,6,111.64489450525282
Biomass,Airasca,Feb,Weekday,7,111.64489450525282
Biomass,Airasca,Feb,Weekday,8,111.64489450525282
Biomass,Airasca,Feb,Weekday,9,111.64489450525282
Biomass,Airasca,Feb,Weekday,10,111.64489450525282
Biomass,Airasca,Feb,Weekday,11,111.64489450525282
Biomass,Airasca,Feb,Weekday,12,111.64489450525282
Biomass,Airasca,Feb,Weekday,13,111.64489450525282
Biomass,Airasca,Feb,Weekday,14,111.64489450525282
Biomass,Airasca,Feb,Weekday,15,111.64489450525282
Biomass,Airasca,Feb,Weekday,16,111.64489450525282
Biomass,Airasca,Feb,Weekday,17,111.64489450525282
Biomass,Airasca,Feb,Weekday,18,111.64489450525282
Biomass,Airasca,Feb,Weekday,19,111.64489450525282
Biomass,Airasca,Feb,Weekday,20,111.64489450525282
Biomass,Airasca,Feb,Weekday,21,111.64489450525282
Biomass,Airasca,Feb,Weekday,22,111.64489450525282
Biomass,Airasca,Feb,Weekday,23,111.64489450525282
Biomass,Airasca,Feb,Weekday,24,111.64489450525282
Biomass,Airasca,Feb,Weekend,1,0
Biomass,Airasca,Feb,Weekend,2,0
Biomass,Airasca,Feb,Weekend,3,0
Biomass,Airasca,Feb,Weekend,4,0
Biomass,Airasca,Feb,Weekend,5,0
Biomass,Airasca,Feb,Weekend,6,0
Biomass,Airasca,Feb,Weekend,7,0
Biomass,Airasca,Feb,Weekend,8,0
Biomass,Airasca,Feb,Weekend,9,0
Biomass,Airasca,Feb,Weekend,10,0
Biomass,Airasca,Feb,Weekend,11,0
Biomass,Airasca,Feb,Weekend,12,0
Biomass,Airasca,Feb,Weekend,13,0
Biomass,Airasca,Feb,Weekend,14,0
Biomass,Airasca,Feb,Weekend,15,0
Biomass,Airasca,Feb,Weekend,16,0
Biomass,Airasca,Feb,Weekend,17,0
Biomass,Airasca,Feb,Weekend,18,0
Biomass,Airasca,Feb,Weekend,19,0
Biomass,Airasca,Feb,Weekend,20,0
Biomass,Airasca,Feb,Weekend,21,0
Biomass,Airasca,Feb,Weekend,22,0
Biomass,Airasca,Feb,Weekend,23,0
Biomass,Airasca,Feb,Weekend,24,0
Biomass,Airasca,Mar,Weekday,1,111.64489450525282
Biomass,Airasca,Mar,Weekday,2,111.64489450525282
Biomass,Airasca,Mar,Weekday,3,111.64489450525282
Biomass,Airasca,Mar,Weekday,4,111.64489450525282
Biomass,Airasca,Mar,Weekday,5,111.64489450525282
Biomass,Airasca,Mar,Weekday,6,111.64489450525282
Biomass,Airasca,Mar,Weekday,7,111.64489450525282
Biomass,Airasca,Mar,Weekday,8,111.64489450525282
Biomass,Airasca,Mar,Weekday,9,111.64489450525282
Biomass,Airasca,Mar,Weekday,10,111.64489450525282
Biomass,Airasca,Mar,Weekday,11,111.64489450525282
Biomass,Airasca,Mar,Weekday,12,111.64489450525282
Biomass,Airasca,Mar,Weekday,13,111.64489450525282
Biomass,Airasca,Mar,Weekday,14,111.64489450525282
Biomass,Airasca,Mar,Weekday,15,111.64489450525282
Biomass,Airasca,Mar,Weekday,16,111.64489450525282
Biomass,Airasca,Mar,Weekday,17,111.64489450525282
Biomass,Airasca,Mar,Weekday,18,111.64489450525282
Biomass,Airasca,Mar,Weekday,19,111.64489450525282
Biomass,Airasca,Mar,Weekday,20,111.64489450525282
Biomass,Airasca,Mar,Weekday,21,111.64489450525282
Biomass,Airasca,Mar,Weekday,22,111.64489450525282
Biomass,Airasca,Mar,Weekday,23,111.64489450525282
Biomass,Airasca,Mar,Weekday,24,111.64489450525282
Biomass,Airasca,Mar,Weekend,1,0
Biomass,Airasca,Mar,Weekend,2,0
Biomass,Airasca,Mar,Weekend,3,0
Biomass,Airasca,Mar,Weekend,4,0
Biomass,Airasca,Mar,Weekend,5,0
Biomass,Airasca,Mar,Weekend,6,0
Biomass,Airasca,Mar,Weekend,7,0
Biomass,Airasca,Mar,Weekend,8,0
Biomass,Airasca,Mar,Weekend,9,0
Biomass,Airasca,Mar,Weekend,10,0
Biomass,Airasca,Mar,Weekend,11,0
Biomass,Airasca,Mar,Weekend,12,0
Biomass,Airasca,Mar,Weekend,13,0
Biomass,Airasca,Mar,Weekend,14,0
Biomass,Airasca,Mar,Weekend,15,0
Biomass,Airasca,Mar,Weekend,16,0
Biomass,Airasca,Mar,Weekend,17,0
Biomass,Airasca,Mar,Weekend,18,0
Biomass,Airasca,Mar,Weekend,19,0
Biomass,Airasca,Mar,Weekend,20,0
Biomass,Airasca,Mar,Weekend,21,0
Biomass,Airasca,Mar,Weekend,22,0
Biomass,Airasca,Mar,Weekend,23,0
Biomass,Airasca,Mar,Weekend,24,0
Biomass,Airasca,Apr,Weekday,1,111.64489450525282
Biomass,Airasca,Apr,Weekday,2,111.64489450525282
Biomass,Airasca,Apr,Weekday,3,111.64489450525282
Biomass,Airasca,Apr,Weekday,4,111.64489450525282
Biomass,Airasca,Apr,Weekday,5,111.64489450525282
Biomass,Airasca,Apr,Weekday,6,111.64489450525282
Biomass,Airasca,Apr,Weekday,7,111.64489450525282
Biomass,Airasca,Apr,Weekday,8,111.64489450525282
Biomass,Airasca,Apr,Weekday,9,111.64489450525282
Biomass,Airasca,Apr,Weekday,10,111.64489450525282
Biomass,Airasca,Apr,Weekday,11,111.64489450525282
Biomass,Airasca,Apr,Weekday,12,111.64489450525282
Biomass,Airasca,Apr,Weekday,13,111.64489450525282
Biomass,Airasca,Apr,Weekday,14,111.64489450525282
Biomass,Airasca,Apr,Weekday,15,111.64489450525282
Biomass,Airasca,Apr,Weekday,16,111.64489450525282
Biomass,Airasca,Apr,Weekday,17,111.64489450525282
Biomass,Airasca,Apr,Weekday,18,111.64489450525282
Biomass,Airasca,Apr,Weekday,19,111.64489450525282
Biomass,Airasca,Apr,Weekday,20,111.64489450525282
Biomass,Airasca,Apr,Weekday,21,111.64489450525282
Biomass,Airasca,Apr,Weekday,22,111.64489450525282
Biomass,Airasca,Apr,Weekday,23,111.64489450525282
Biomass,Airasca,Apr,Weekday,24,111.64489450525282
Biomass,Airasca,Apr,Weekend,1,0
Biomass,Airasca,Apr,Weekend,2,0
Biomass,Airasca,Apr,Weekend,3,0
Biomass,Airasca,Apr,Weekend,4,0
Biomass,Airasca,Apr,Weekend,5,0
Biomass,Airasca,Apr,Weekend,6,0
Biomass,Airasca,Apr,Weekend,7,0
Biomass,Airasca,Apr,Weekend,8,0
Biomass,Airasca,Apr,Weekend,9,0
Biomass,Airasca,Apr,Weekend,10,0
Biomass,Airasca,Apr,Weekend,11,0
Biomass,Airasca,Apr,Weekend,12,0
Biomass,Airasca,Apr,Weekend,13,0
Biomass,Airasca,Apr,Weekend,14,0
Biomass,Airasca,Apr,Weekend,15,0
Biomass,Airasca,Apr,Weekend,16,0
Biomass,Airasca,Apr,Weekend,17,0
Biomass,Airasca,Apr,Weekend,18,0
Biomass,Airasca,Apr,Weekend,19,0
Biomass,Airasca,Apr,Weekend,20,0
Biomass,Airasca,Apr,Weekend,21,0
Biomass,Airasca,Apr,Weekend,22,0
Biomass,Airasca,Apr,Weekend,23,0
Biomass,Airasca,Apr,Weekend,24,0
Biomass,Airasca,May,Weekday,1,111.64489450525282
Biomass,Airasca,May,Weekday,2,111.64489450525282
Biomass,Airasca,May,Weekday,3,111.64489450525282
Biomass,Airasca,May,Weekday,4,111.64489450525282
Biomass,Airasca,May,Weekday,5,111.64489450525282
Biomass,Airasca,May,Weekday,6,111.64489450525282
Biomass,Airasca,May,Weekday,7,111.64489450525282
Biomass,Airasca,May,Weekday,8,111.64489450525282
Biomass,Airasca,May,Weekday,9,111.64489450525282
Biomass,Airasca,May,Weekday,10,111.64489450525282
Biomass,Airasca,May,Weekday,11,111.64489450525282
Biomass,Airasca,May,Weekday,12,111.64489450525282
Biomass,Airasca,May,Weekday,13,111.64489450525282
Biomass,Airasca,May,Weekday,14,111.64489450525282
Biomass,Airasca,May,Weekday,15,111.64489450525282
Biomass,Airasca,May,Weekday,16,111.64489450525282
Biomass,Airasca,May,Weekday,17,111.64489450525282
Biomass,Airasca,May,Weekday,18,111.64489450525282
Biomass,Airasca,May,Weekday,19,111.64489450525282
Biomass,Airasca,May,Weekday,20,111.64489450525282
Biomass,Airasca,May,Weekday,21,111.64489450525282
Biomass,Airasca,May,Weekday,22,111.64489450525282
Biomass,Airasca,May,Weekday,23,111.64489450525282
Biomass,Airasca,May,Weekday,24,111.64489450525282
Biomass,Airasca,May,Weekend,1,0
Biomass,Airasca,May,Weekend,2,0
Biomass,Airasca,May,Weekend,3,0
Biomass,Airasca,May,Weekend,4,0
Biomass,Airasca,May,Weekend,5,0
Biomass,Airasca,May,Weekend,6,0
Biomass,Airasca,May,Weekend,7,0
Biomass,Airasca,May,Weekend,8,0
Biomass,Airasca,May,Weekend,9,0
Biomass,Airasca,May,Weekend,10,0
Biomass,Airasca,May,Weekend,11,0
Biomass,Airasca,May,Weekend,12,0
Biomass,Airasca,May,Weekend,13,0
Biomass,Airasca,May,Weekend,14,0
Biomass,Airasca,May,Weekend,15,0
Biomass,Airasca,May,Weekend,16,0
Biomass,Airasca,May,Weekend,17,0
Biomass,Airasca,May,Weekend,18,0
Biomass,Airasca,May,Weekend,19,0
Biomass,Airasca,May,Weekend,20,0
Biomass,Airasca,May,Weekend,21,0
Biomass,Airasca,May,Weekend,22,0
Biomass,Airasca,May,Weekend,23,0
Biomass,Airasca,May,Weekend,24,0
Biomass,Airasca,Jun,Weekday,1,111.64489450525282
Biomass,Airasca,Jun,Weekday,2,111.64489450525282
Biomass,Airasca,Jun,Weekday,3,111.64489450525282
Biomass,Airasca,Jun,Weekday,4,111.64489450525282
Biomass,Airasca,Jun,Weekday,5,111.64489450525282
Biomass,Airasca,Jun,Weekday,6,111.64489450525282
Biomass,Airasca,Jun,Weekday,7,111.64489450525282
Biomass,Airasca,Jun,Weekday,8,111.64489450525282
Biomass,Airasca,Jun,Weekday,9,111.64489450525282
Biomass,Airasca,Jun,Weekday,10,111.64489450525282
Biomass,Airasca,Jun,Weekday,11,111.64489450525282
Biomass,Airasca,Jun,Weekday,12,111.64489450525282
Biomass,Airasca,Jun,Weekday,13,111.64489450525282
Biomass,Airasca,Jun,Weekday,14,111.64489450525282
Biomass,Airasca,Jun,Weekday,15,111.64489450525282
Biomass,Airasca,Jun,Weekday,16,111.64489450525282
Biomass,Airasca,Jun,Weekday,17,111.64489450525282
Biomass,Airasca,Jun,Weekday,18,111.64489450525282
Biomass,Airasca,Jun,Weekday,19,111.64489450525282
Biomass,Airasca,Jun,Weekday,20,111.64489450525282
Biomass,Airasca,Jun,Weekday,21,111.64489450525282
Biomass,Airasca,Jun,Weekday,22,111.64489450525282
Biomass,Airasca,Jun,Weekday,23,111.64489450525282
Biomass,Airasca,Jun,Weekday,24,111.64489450525282
Biomass,Airasca,Jun,Weekend,1,0
Biomass,Airasca,Jun,Weekend,2,0
Biomass,Airasca,Jun,Weekend,3,0
Biomass,Airasca,Jun,Weekend,4,0
Biomass,Airasca,Jun,Weekend,5,0
Biomass,Airasca,Jun,Weekend,6,0
Biomass,Airasca,Jun,Weekend,7,0
Biomass,Airasca,Jun,Weekend,8,0
Biomass,Airasca,Jun,Weekend,9,0
Biomass,Airasca,Jun,Weekend,10,0
Biomass,Airasca,Jun,Weekend,11,0
Biomass,Airasca,Jun,Weekend,12,0
Biomass,Airasca,Jun,Weekend,13,0
Biomass,Airasca,Jun,Weekend,14,0
Biomass,Airasca,Jun,Weekend,15,0
Biomass,Airasca,Jun,Weekend,16,0
Biomass,Airasca,Jun,Weekend,17,0
Biomass,Airasca,Jun,Weekend,18,0
Biomass,Airasca,Jun,Weekend,19,0
Biomass,Airasca,Jun,Weekend,20,0
Biomass,Airasca,Jun,Weekend,21,0
Biomass,Airasca,Jun,Weekend,22,0
Biomass,Airasca,Jun,Weekend,23,0
Biomass,Airasca,Jun,Weekend,24,0
Biomass,Airasca,Jul,Weekday,1,111.64489450525282
Biomass,Airasca,Jul,Weekday,2,111.64489450525282
Biomass,Airasca,Jul,Weekday,3,111.64489450525282
Biomass,Airasca,Jul,Weekday,4,111.64489450525282
Biomass,Airasca,Jul,Weekday,5,111.64489450525282
Biomass,Airasca,Jul,Weekday,6,111.64489450525282
Biomass,Airasca,Jul,Weekday,7,111.64489450525282
Biomass,Airasca,Jul,Weekday,8,111.64489450525282
Biomass,Airasca,Jul,Weekday,9,111.64489450525282
Biomass,Airasca,Jul,Weekday,10,111.64489450525282
Biomass,Airasca,Jul,Weekday,11,111.64489450525282
Biomass,Airasca,Jul,Weekday,12,111.64489450525282
Biomass,Airasca,Jul,Weekday,13,111.64489450525282
Biomass,Airasca,Jul,Weekday,14,111.64489450525282
Biomass,Airasca,Jul,Weekday,15,111.64489450525282
Biomass,Airasca,Jul,Weekday,16,111.64489450525282
Biomass,Airasca,Jul,Weekday,17,111.64489450525282
Biomass,Airasca,Jul,Weekday,18,111.64489450525282
Biomass,Airasca,Jul,Weekday,19,111.64489450525282
Biomass,Airasca,Jul,Weekday,20,111.64489450525282
Biomass,Airasca,Jul,Weekday,21,111.64489450525282
Biomass,Airasca,Jul,Weekday,22,111.64489450525282
Biomass,Airasca,Jul,Weekday,23,111.64489450525282
Biomass,Airasca,Jul,Weekday,24,111.64489450525282
Biomass,Airasca,Jul,Weekend,1,0
Biomass,Airasca,Jul,Weekend,2,0
Biomass,Airasca,Jul,Weekend,3,0
Biomass,Airasca,Jul,Weekend,4,0
Biomass,Airasca,Jul,Weekend,5,0
Biomass,Airasca,Jul,Weekend,6,0
Biomass,Airasca,Jul,Weekend,7,0
Biomass,Airasca,Jul,Weekend,8,0
Biomass,Airasca,Jul,Weekend,9,0
Biomass,Airasca,Jul,Weekend,10,0
Biomass,Airasca,Jul,Weekend,11,0
Biomass,Airasca,Jul,Weekend,12,0
Biomass,Airasca,Jul,Weekend,13,0
Biomass,Airasca,Jul,Weekend,14,0
Biomass,Airasca,Jul,Weekend,15,0
Biomass,Airasca,Jul,Weekend,16,0
Biomass,Airasca,Jul,Weekend,17,0
Biomass,Airasca,Jul,Weekend,18,0
Biomass,Airasca,Jul,Weekend,19,0
Biomass,Airasca,Jul,Weekend,20,0
Biomass,Airasca,Jul,Weekend,21,0
Biomass,Airasca,Jul,Weekend,22,0
Biomass,Airasca,Jul,Weekend,23,0
Biomass,Airasca,Jul,Weekend,24,0
Biomass,Airasca,Aug,Weekday,1,111.64489450525282
Biomass,Airasca,Aug,Weekday,2,111.64489450525282
Biomass,Airasca,Aug,Weekday,3,111.64489450525282
Biomass,Airasca,Aug,Weekday,4,111.64489450525282
Biomass,Airasca,Aug,Weekday,5,111.64489450525282
Biomass,Airasca,Aug,Weekday,6,111.64489450525282
Biomass,Airasca,Aug,Weekday,7,111.64489450525282
Biomass,Airasca,Aug,Weekday,8,111.64489450525282
Biomass,Airasca,Aug,Weekday,9,111.64489450525282
Biomass,Airasca,Aug,Weekday,10,111.64489450525282
Biomass,Airasca,Aug,Weekday,11,111.64489450525282
Biomass,Airasca,Aug,Weekday,12,111.64489450525282
Biomass,Airasca,Aug,Weekday,13,111.64489450525282
Biomass,Airasca,Aug,Weekday,14,111.64489450525282
Biomass,Airasca,Aug,Weekday,15,111.64489450525282
Biomass,Airasca,Aug,Weekday,16,111.64489450525282
Biomass,Airasca,Aug,Weekday,17,111.64489450525282
Biomass,Airasca,Aug,Weekday,18,111.64489450525282
Biomass,Airasca,Aug,Weekday,19,111.64489450525282
Biomass,Airasca,Aug,Weekday,20,111.64489450525282
Biomass,Airasca,Aug,Weekday,21,111.64489450525282
Biomass,Airasca,Aug,Weekday,22,111.64489450525282
Biomass,Airasca,Aug,Weekday,23,111.64489450525282
Biomass,Airasca,Aug,Weekday,24,111.64489450525282
Biomass,Airasca,Aug,Weekend,1,0
Biomass,Airasca,Aug,Weekend,2,0
Biomass,Airasca,Aug,Weekend,3,0
Biomass,Airasca,Aug,Weekend,4,0
Biomass,Airasca,Aug,Weekend,5,0
Biomass,Airasca,Aug,Weekend,6,0
Biomass,Airasca,Aug,Weekend,7,0
Biomass,Airasca,Aug,Weekend,8,0
Biomass,Airasca,Aug,Weekend,9,0
Biomass,Airasca,Aug,Weekend,10,0
Biomass,Airasca,Aug,Weekend,11,0
Biomass,Airasca,Aug,Weekend,12,0
Biomass,Airasca,Aug,Weekend,13,0
Biomass,Airasca,Aug,Weekend,14,0
Biomass,Airasca,Aug,Weekend,15,0
Biomass,Airasca,Aug,Weekend,16,0
Biomass,Airasca,Aug,Weekend,17,0
Biomass,Airasca,Aug,Weekend,18,0
Biomass,Airasca,Aug,Weekend,19,0
Biomass,Airasca,Aug,Weekend,20,0
Biomass,Airasca,Aug,Weekend,21,0
Biomass,Airasca,Aug,Weekend,22,0
Biomass,Airasca,Aug,Weekend,23,0
Biomass,Airasca,Aug,Weekend,24,0
Biomass,Airasca,Sep,Weekday,1,111.64489450525282
Biomass,Airasca,Sep,Weekday,2,111.64489450525282
Biomass,Airasca,Sep,Weekday,3,111.64489450525282
Biomass,Airasca,Sep,Weekday,4,111.64489450525282
Biomass,Airasca,Sep,Weekday,5,111.64489450525282
Biomass,Airasca,Sep,Weekday,6,111.64489450525282
Biomass,Airasca,Sep,Weekday,7,111.64489450525282
Biomass,Airasca,Sep,Weekday,8,111.64489450525282
Biomass,Airasca,Sep,Weekday,9,111.64489450525282
Biomass,Airasca,Sep,Weekday,10,111.64489450525282
Biomass,Airasca,Sep,Weekday,11,111.64489450525282
Biomass,Airasca,Sep,Weekday,12,111.64489450525282
Biomass,Airasca,Sep,Weekday,13,111.64489450525282
Biomass,Airasca,Sep,Weekday,14,111.64489450525282
Biomass,Airasca,Sep,Weekday,15,111.64489450525282
Biomass,Airasca,Sep,Weekday,16,111.64489450525282
Biomass,Airasca,Sep,Weekday,17,111.64489450525282
Biomass,Airasca,Sep,Weekday,18,111.64489450525282
Biomass,Airasca,Sep,Weekday,19,111.64489450525282
Biomass,Airasca,Sep,Weekday,20,111.64489450525282
Biomass,Airasca,Sep,Weekday,21,111.64489450525282
Biomass,Airasca,Sep,Weekday,22,111.64489450525282
Biomass,Airasca,Sep,Weekday,23,111.64489450525282
Biomass,Airasca,Sep,Weekday,24,111.64489450525282
Biomass,Airasca,Sep,Weekend,1,0
Biomass,Airasca,Sep,Weekend,2,0
Biomass,Airasca,Sep,Weekend,3,0
Biomass,Airasca,Sep,Weekend,4,0
Biomass,Airasca,Sep,Weekend,5,0
Biomass,Airasca,Sep,Weekend,6,0
Biomass,Airasca,Sep,Weekend,7,0
Biomass,Airasca,Sep,Weekend,8,0
Biomass,Airasca,Sep,Weekend,9,0
Biomass,Airasca,Sep,Weekend,10,0
Biomass,Airasca,Sep,Weekend,11,0
Biomass,Airasca,Sep,Weekend,12,0
Biomass,Airasca,Sep,Weekend,13,0
Biomass,Airasca,Sep,Weekend,14,0
Biomass,Airasca,Sep,Weekend,15,0
Biomass,Airasca,Sep,Weekend,16,0
Biomass,Airasca,Sep,Weekend,17,0
Biomass,Airasca,Sep,Weekend,18,0
Biomass,Airasca,Sep,Weekend,19,0
Biomass,Airasca,Sep,Weekend,20,0
Biomass,Airasca,Sep,Weekend,21,0
Biomass,Airasca,Sep,Weekend,22,0
Biomass,Airasca,Sep,Weekend,23,0
Biomass,Airasca,Sep,Weekend,24,0
Biomass,Airasca,Oct,Weekday,1,111.64489450525282
Biomass,Airasca,Oct,Weekday,2,111.64489450525282
Biomass,Airasca,Oct,Weekday,3,111.64489450525282
Biomass,Airasca,Oct,Weekday,4,111.64489450525282
Biomass,Airasca,Oct,Weekday,5,111.64489450525282
Biomass,Airasca,Oct,Weekday,6,111.64489450525282
Biomass,Airasca,Oct,Weekday,7,111.64489450525282
Biomass,Airasca,Oct,Weekday,8,111.64489450525282
Biomass,Airasca,Oct,Weekday,9,111.64489450525282
Biomass,Airasca,Oct,Weekday,10,111.64489450525282
Biomass,Airasca,Oct,Weekday,11,111.64489450525282
Biomass,Airasca,Oct,Weekday,12,111.64489450525282
Biomass,Airasca,Oct,Weekday,13,111.64489450525282
Biomass,Airasca,Oct,Weekday,14,111.64489450525282
Biomass,Airasca,Oct,Weekday,15,111.64489450525282
Biomass,Airasca,Oct,Weekday,16,111.64489450525282
Biomass,Airasca,Oct,Weekday,17,111.64489450525282
Biomass,Airasca,Oct,Weekday,18,111.64489450525282
Biomass,Airasca,Oct,Weekday,19,111.64489450525282
Biomass,Airasca,Oct,Weekday,20,111.64489450525282
Biomass,Airasca,Oct,Weekday,21,111.64489450525282
Biomass,Airasca,Oct,Weekday,22,111.64489450525282
Biomass,Airasca,Oct,Weekday,23,111.64489450525282
Biomass,Airasca,Oct,Weekday,24,111.64489450525282
Biomass,Airasca,Oct,Weekend,1,0
Biomass,Airasca,Oct,Weekend,2,0
Biomass,Airasca,Oct,Weekend,3,0
Biomass,Airasca,Oct,Weekend,4,0
Biomass,Airasca,Oct,Weekend,5,0
Biomass,Airasca,Oct,Weekend,6,0
Biomass,Airasca,Oct,Weekend,7,0
Biomass,Airasca,Oct,Weekend,8,0
Biomass,Airasca,Oct,Weekend,9,0
Biomass,Airasca,Oct,Weekend,10,0
Biomass,Airasca,Oct,Weekend,11,0
Biomass,Airasca,Oct,Weekend,12,0
Biomass,Airasca,Oct,Weekend,13,0
Biomass,Airasca,Oct,Weekend,14,0
Biomass,Airasca,Oct,Weekend,15,0
Biomass,Airasca,Oct,Weekend,16,0
Biomass,Airasca,Oct,Weekend,17,0
Biomass,Airasca,Oct,Weekend,18,0
Biomass,Airasca,Oct,Weekend,19,0
Biomass,Airasca,Oct,Weekend,20,0
Biomass,Airasca,Oct,Weekend,21,0
Biomass,Airasca,Oct,Weekend,22,0
Biomass,Airasca,Oct,Weekend,23,0
Biomass,Airasca,Oct,Weekend,24,0
Biomass,Airasca,Nov,Weekday,1,111.64489450525282
